State,District,Cycle,Nutrient,Village,Value,Category,Low_Threshold,High_Threshold,Unit,Feature_ID
Maharashtra,Satara,2023-24,Nitrogen,Rule,259.6608,Low,280,560,kg/ha,27_494_shc_2023-24.8195
Maharashtra,Satara,2023-24,Nitrogen,Rule,452.8384,Medium,280,560,kg/ha,27_494_shc_2023-24.8196
Maharashtra,Satara,2023-24,Nitrogen,Rule,237.08159999999998,Low,280,560,kg/ha,27_494_shc_2023-24.8202
Maharashtra,Satara,2023-24,Nitrogen,Rule,239.59039999999996,Low,280,560,kg/ha,27_494_shc_2023-24.8222
Maharashtra,Satara,2023-24,Nitrogen,Vengale,270.9504,Low,280,560,kg/ha,27_494_shc_2023-24.2072
Maharashtra,Satara,2023-24,Nitrogen,Vengale,222.0288,Low,280,560,kg/ha,27_494_shc_2023-24.2080
Maharashtra,Satara,2023-24,Nitrogen,Vengale,239.59040000000002,Low,280,560,kg/ha,27_494_shc_2023-24.4396
Maharashtra,Satara,2023-24,Nitrogen,Vengale,294.784,Medium,280,560,kg/ha,27_494_shc_2023-24.6616
Maharashtra,Satara,2023-24,Nitrogen,Vengale,213.24799999999996,Low,280,560,kg/ha,27_494_shc_2023-24.7138
Maharashtra,Satara,2023-24,Nitrogen,Vengale,331.1616,Medium,280,560,kg/ha,27_494_shc_2023-24.8074
Maharashtra,Satara,2023-24,Nitrogen,Vengale,213.24799999999996,Low,280,560,kg/ha,27_494_shc_2023-24.8277
Maharashtra,Satara,2023-24,Nitrogen,Vengale,206.976,Low,280,560,kg/ha,27_494_shc_2023-24.8980
Maharashtra,Satara,2023-24,Nitrogen,Vengale,437.7856,Medium,280,560,kg/ha,27_494_shc_2023-24.8983
Maharashtra,Satara,2023-24,Nitrogen,Vengale,255.8976,Low,280,560,kg/ha,27_494_shc_2023-24.10472
Maharashtra,Satara,2023-24,Nitrogen,Vengale,306.0736,Medium,280,560,kg/ha,27_494_shc_2023-24.10476
Maharashtra,Satara,2023-24,Nitrogen,Vengale,230.8096,Low,280,560,kg/ha,27_494_shc_2023-24.10477
Maharashtra,Satara,2023-24,Nitrogen,Vengale,245.86239999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10490
Maharashtra,Satara,2023-24,Nitrogen,Vengale,460.36480000000006,Medium,280,560,kg/ha,27_494_shc_2023-24.10491
Maharashtra,Satara,2023-24,Nitrogen,Vengale,257.15200000000004,Low,280,560,kg/ha,27_494_shc_2023-24.10503
Maharashtra,Satara,2023-24,Nitrogen,Vengale,412.6976,Medium,280,560,kg/ha,27_494_shc_2023-24.10504
Maharashtra,Satara,2023-24,Nitrogen,Vengale,254.64320000000004,Low,280,560,kg/ha,27_494_shc_2023-24.10511
Maharashtra,Satara,2023-24,Nitrogen,Vengale,242.09920000000002,Low,280,560,kg/ha,27_494_shc_2023-24.10512
Maharashtra,Satara,2023-24,Nitrogen,Vengale,234.5728,Low,280,560,kg/ha,27_494_shc_2023-24.10567
Maharashtra,Satara,2023-24,Nitrogen,Vengale,244.60799999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10568
Maharashtra,Satara,2023-24,Nitrogen,Vengale,240.8448,Low,280,560,kg/ha,27_494_shc_2023-24.10580
Maharashtra,Satara,2023-24,Nitrogen,Vengale,237.0816,Low,280,560,kg/ha,27_494_shc_2023-24.10581
Maharashtra,Satara,2023-24,Nitrogen,Vengale,262.16960000000006,Low,280,560,kg/ha,27_494_shc_2023-24.10582
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,159.30879999999996,Low,280,560,kg/ha,27_494_shc_2023-24.8862
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.9723
Maharashtra,Satara,2023-24,Nitrogen,Ganje,291.02,Medium,280,560,kg/ha,27_494_shc_2023-24.9725
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,205.72160000000002,Low,280,560,kg/ha,27_494_shc_2023-24.9727
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,135.47519999999997,Low,280,560,kg/ha,27_494_shc_2023-24.9729
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,105.3696,Low,280,560,kg/ha,27_494_shc_2023-24.9731
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,120.4224,Low,280,560,kg/ha,27_494_shc_2023-24.9732
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.9736
Maharashtra,Satara,2023-24,Nitrogen,Ganje,291.02079999999995,Medium,280,560,kg/ha,27_494_shc_2023-24.9738
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,47.66719999999999,Low,280,560,kg/ha,27_494_shc_2023-24.9743
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,168.08960000000002,Low,280,560,kg/ha,27_494_shc_2023-24.9744
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,101.60640000000001,Low,280,560,kg/ha,27_494_shc_2023-24.9753
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,95.3344,Low,280,560,kg/ha,27_494_shc_2023-24.9761
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,92.8256,Low,280,560,kg/ha,27_494_shc_2023-24.9781
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,85.29919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.9782
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,170.5984,Low,280,560,kg/ha,27_494_shc_2023-24.9783
Maharashtra,Satara,2023-24,Nitrogen,Kusumbi,173.1072,Low,280,560,kg/ha,27_494_shc_2023-24.9788
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,233.32,Low,280,560,kg/ha,27_494_shc_2023-24.3373
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,180.63,Low,280,560,kg/ha,27_494_shc_2023-24.3375
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,166.84,Low,280,560,kg/ha,27_494_shc_2023-24.3376
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,188.16,Low,280,560,kg/ha,27_494_shc_2023-24.3377
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,171.85,Low,280,560,kg/ha,27_494_shc_2023-24.3380
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,208.23,Low,280,560,kg/ha,27_494_shc_2023-24.3382
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,319.87,Medium,280,560,kg/ha,27_494_shc_2023-24.3383
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,165.58,Low,280,560,kg/ha,27_494_shc_2023-24.3419
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,91.57,Low,280,560,kg/ha,27_494_shc_2023-24.3599
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,185.65,Low,280,560,kg/ha,27_494_shc_2023-24.3600
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,210.74,Low,280,560,kg/ha,27_494_shc_2023-24.3601
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,141.75,Low,280,560,kg/ha,27_494_shc_2023-24.3602
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,186.91,Low,280,560,kg/ha,27_494_shc_2023-24.3603
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,222.03,Low,280,560,kg/ha,27_494_shc_2023-24.3604
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,193.18,Low,280,560,kg/ha,27_494_shc_2023-24.3609
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,105.37,Low,280,560,kg/ha,27_494_shc_2023-24.3610
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,233.32,Low,280,560,kg/ha,27_494_shc_2023-24.3612
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,209.48,Low,280,560,kg/ha,27_494_shc_2023-24.3631
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.3632
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,217.01,Low,280,560,kg/ha,27_494_shc_2023-24.3637
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,235.83,Low,280,560,kg/ha,27_494_shc_2023-24.3638
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,203.21,Low,280,560,kg/ha,27_494_shc_2023-24.3639
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,170.6,Low,280,560,kg/ha,27_494_shc_2023-24.3640
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,169.34,Low,280,560,kg/ha,27_494_shc_2023-24.3641
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,193.18,Low,280,560,kg/ha,27_494_shc_2023-24.5668
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,112.9,Low,280,560,kg/ha,27_494_shc_2023-24.6208
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,201.96,Low,280,560,kg/ha,27_494_shc_2023-24.7005
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,160.56,Low,280,560,kg/ha,27_494_shc_2023-24.7032
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,230.81,Low,280,560,kg/ha,27_494_shc_2023-24.7164
Maharashtra,Satara,2023-24,Nitrogen,Dare kh.,132.97,Low,280,560,kg/ha,27_494_shc_2023-24.11709
Maharashtra,Satara,2023-24,Nitrogen,Limb,259.66080000000005,Low,280,560,kg/ha,27_494_shc_2023-24.8505
Maharashtra,Satara,2023-24,Nitrogen,Gove,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.4781
Maharashtra,Satara,2023-24,Nitrogen,Gove,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.4785
Maharashtra,Satara,2023-24,Nitrogen,Gove,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.7253
Maharashtra,Satara,2023-24,Nitrogen,Gove,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.8650
Maharashtra,Satara,2023-24,Nitrogen,Gove,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.8674
Maharashtra,Satara,2023-24,Nitrogen,Gove,97.8432,Low,280,560,kg/ha,27_494_shc_2023-24.8678
Maharashtra,Satara,2023-24,Nitrogen,Kinhai,307.33,Medium,280,560,kg/ha,27_494_shc_2023-24.1757
Maharashtra,Satara,2023-24,Nitrogen,Kinhai,227.05,Low,280,560,kg/ha,27_494_shc_2023-24.3796
Maharashtra,Satara,2023-24,Nitrogen,Kinhai,247.12,Low,280,560,kg/ha,27_494_shc_2023-24.3827
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.1903
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,125.44,Low,280,560,kg/ha,27_494_shc_2023-24.1905
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,37.632000000000005,Low,280,560,kg/ha,27_494_shc_2023-24.1910
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.1911
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,87.80799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.1913
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,188.16000000000003,Low,280,560,kg/ha,27_494_shc_2023-24.1914
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,62.72,Low,280,560,kg/ha,27_494_shc_2023-24.1915
Maharashtra,Satara,2023-24,Nitrogen,Rajapur,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.4168
Maharashtra,Satara,2023-24,Nitrogen,Ranshingwadi,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.4170
Maharashtra,Satara,2023-24,Nitrogen,Rajapur,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.4176
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,100.352,Low,280,560,kg/ha,27_494_shc_2023-24.4198
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.4200
Maharashtra,Satara,2023-24,Nitrogen,Rajapur,137.984,Low,280,560,kg/ha,27_494_shc_2023-24.4201
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,225.792,Low,280,560,kg/ha,27_494_shc_2023-24.5844
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,62.72,Low,280,560,kg/ha,27_494_shc_2023-24.6603
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.7281
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,200.70399999999998,Low,280,560,kg/ha,27_494_shc_2023-24.7954
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,87.80799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.11056
Maharashtra,Satara,2023-24,Nitrogen,Pangarkhel,200.70399999999998,Low,280,560,kg/ha,27_494_shc_2023-24.12131
Maharashtra,Satara,2023-24,Nitrogen,Rule,442.80319999999995,Medium,280,560,kg/ha,27_494_shc_2023-24.8201
Maharashtra,Satara,2023-24,Nitrogen,Alewadi,135.47519999999994,Low,280,560,kg/ha,27_494_shc_2023-24.9366
Maharashtra,Satara,2023-24,Nitrogen,Alewadi,302.31039999999996,Medium,280,560,kg/ha,27_494_shc_2023-24.9367
Maharashtra,Satara,2023-24,Nitrogen,Alewadi,99.09760000000001,Low,280,560,kg/ha,27_494_shc_2023-24.9370
Maharashtra,Satara,2023-24,Nitrogen,Alewadi,299.80159999999995,Medium,280,560,kg/ha,27_494_shc_2023-24.11673
Maharashtra,Satara,2023-24,Nitrogen,Alewadi,114.1504,Low,280,560,kg/ha,27_494_shc_2023-24.11679
Maharashtra,Satara,2023-24,Nitrogen,Jamb,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.1922
Maharashtra,Satara,2023-24,Nitrogen,Jamb,106.62400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.2482
Maharashtra,Satara,2023-24,Nitrogen,Chindhawali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.2542
Maharashtra,Satara,2023-24,Nitrogen,Chindhawali,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.2547
Maharashtra,Satara,2023-24,Nitrogen,Chindhawali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.2571
Maharashtra,Satara,2023-24,Nitrogen,Chindhawali,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.2573
Maharashtra,Satara,2023-24,Nitrogen,Jamb,181.888,Low,280,560,kg/ha,27_494_shc_2023-24.3097
Maharashtra,Satara,2023-24,Nitrogen,Jamb,194.432,Low,280,560,kg/ha,27_494_shc_2023-24.3098
Maharashtra,Satara,2023-24,Nitrogen,Jamb,185.6512,Low,280,560,kg/ha,27_494_shc_2023-24.4081
Maharashtra,Satara,2023-24,Nitrogen,Jamb,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.4136
Maharashtra,Satara,2023-24,Nitrogen,Jamb,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.4137
Maharashtra,Satara,2023-24,Nitrogen,Jamb,94.08,Low,280,560,kg/ha,27_494_shc_2023-24.4138
Maharashtra,Satara,2023-24,Nitrogen,Jamb,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.4139
Maharashtra,Satara,2023-24,Nitrogen,Jamb,94.08,Low,280,560,kg/ha,27_494_shc_2023-24.4140
Maharashtra,Satara,2023-24,Nitrogen,Jamb,81.53599999999999,Low,280,560,kg/ha,27_494_shc_2023-24.4141
Maharashtra,Satara,2023-24,Nitrogen,Jamb,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.4152
Maharashtra,Satara,2023-24,Nitrogen,Jamb,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.4159
Maharashtra,Satara,2023-24,Nitrogen,Jamb,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.4160
Maharashtra,Satara,2023-24,Nitrogen,Jamb,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.4162
Maharashtra,Satara,2023-24,Nitrogen,Jamb,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.4163
Maharashtra,Satara,2023-24,Nitrogen,Chindhawali,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.4452
Maharashtra,Satara,2023-24,Nitrogen,Jamb,181.888,Low,280,560,kg/ha,27_494_shc_2023-24.7088
Maharashtra,Satara,2023-24,Nitrogen,Jamb,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.7870
Maharashtra,Satara,2023-24,Nitrogen,Panchwad,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.12528
Maharashtra,Satara,2023-24,Nitrogen,Panchwad,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.12588
Maharashtra,Satara,2023-24,Nitrogen,Panchwad,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.12593
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.1462
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.5621
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.6985
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.8257
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.8268
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,173.1072,Low,280,560,kg/ha,27_494_shc_2023-24.8269
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,185.65120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.8271
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,173.1072,Low,280,560,kg/ha,27_494_shc_2023-24.8301
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.8302
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,198.19519999999997,Low,280,560,kg/ha,27_494_shc_2023-24.8304
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.8336
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.8337
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,198.19519999999997,Low,280,560,kg/ha,27_494_shc_2023-24.8360
Maharashtra,Satara,2023-24,Nitrogen,Nagewadi,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10841
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,244.608,Low,280,560,kg/ha,27_494_shc_2023-24.10619
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,194.432,Low,280,560,kg/ha,27_494_shc_2023-24.10634
Maharashtra,Satara,2023-24,Nitrogen,Diskal,198.19519999999997,Low,280,560,kg/ha,27_494_shc_2023-24.10635
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.10636
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,219.51999999999998,Low,280,560,kg/ha,27_494_shc_2023-24.10646
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,194.432,Low,280,560,kg/ha,27_494_shc_2023-24.11898
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.11901
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,169.344,Low,280,560,kg/ha,27_494_shc_2023-24.11912
Maharashtra,Satara,2023-24,Nitrogen,Diskal,173.1072,Low,280,560,kg/ha,27_494_shc_2023-24.11913
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,169.344,Low,280,560,kg/ha,27_494_shc_2023-24.11919
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,219.51999999999998,Low,280,560,kg/ha,27_494_shc_2023-24.11921
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.11923
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.11924
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.11925
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,106.62400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.11929
Maharashtra,Satara,2023-24,Nitrogen,Diskal,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.11937
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.11941
Maharashtra,Satara,2023-24,Nitrogen,Diskal,210.73919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.11942
Maharashtra,Satara,2023-24,Nitrogen,Palashi,35.123200000000004,Low,280,560,kg/ha,27_494_shc_2023-24.11943
Maharashtra,Satara,2023-24,Nitrogen,Diskal,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.11944
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.11951
Maharashtra,Satara,2023-24,Nitrogen,Diskal,248.37120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.11954
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.11959
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,169.344,Low,280,560,kg/ha,27_494_shc_2023-24.11965
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,194.432,Low,280,560,kg/ha,27_494_shc_2023-24.11966
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.11967
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.11968
Maharashtra,Satara,2023-24,Nitrogen,Pargaon,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.11974
Maharashtra,Satara,2023-24,Nitrogen,Diskal,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.11975
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.11976
Maharashtra,Satara,2023-24,Nitrogen,Karandewadi,206.976,Low,280,560,kg/ha,27_494_shc_2023-24.11981
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,106.62,Low,280,560,kg/ha,27_494_shc_2023-24.1689
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,173.11,Low,280,560,kg/ha,27_494_shc_2023-24.2236
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,139.24,Low,280,560,kg/ha,27_494_shc_2023-24.3840
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,186.91,Low,280,560,kg/ha,27_494_shc_2023-24.4007
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,129.2,Low,280,560,kg/ha,27_494_shc_2023-24.4729
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,204.47,Low,280,560,kg/ha,27_494_shc_2023-24.4730
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,260.92,Low,280,560,kg/ha,27_494_shc_2023-24.4731
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,163.07,Low,280,560,kg/ha,27_494_shc_2023-24.4732
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,237.08,Low,280,560,kg/ha,27_494_shc_2023-24.4733
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,126.69,Low,280,560,kg/ha,27_494_shc_2023-24.4734
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,361.27,Medium,280,560,kg/ha,27_494_shc_2023-24.4735
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,239.59,Low,280,560,kg/ha,27_494_shc_2023-24.4737
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,255.9,Low,280,560,kg/ha,27_494_shc_2023-24.4738
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,304.82,Medium,280,560,kg/ha,27_494_shc_2023-24.4739
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,188.16,Low,280,560,kg/ha,27_494_shc_2023-24.4740
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,121.68,Low,280,560,kg/ha,27_494_shc_2023-24.4741
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,183.14,Low,280,560,kg/ha,27_494_shc_2023-24.4742
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,269.7,Low,280,560,kg/ha,27_494_shc_2023-24.4743
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,163.07,Low,280,560,kg/ha,27_494_shc_2023-24.4749
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,227.05,Low,280,560,kg/ha,27_494_shc_2023-24.4754
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,119.17,Low,280,560,kg/ha,27_494_shc_2023-24.4755
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,120.42,Low,280,560,kg/ha,27_494_shc_2023-24.4756
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,135.48,Low,280,560,kg/ha,27_494_shc_2023-24.4757
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,272.2,Low,280,560,kg/ha,27_494_shc_2023-24.4758
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,287.26,Medium,280,560,kg/ha,27_494_shc_2023-24.4759
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,184.4,Low,280,560,kg/ha,27_494_shc_2023-24.4760
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,132.97,Low,280,560,kg/ha,27_494_shc_2023-24.4761
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,137.98,Low,280,560,kg/ha,27_494_shc_2023-24.4762
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,215.76,Low,280,560,kg/ha,27_494_shc_2023-24.4763
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,151.78,Low,280,560,kg/ha,27_494_shc_2023-24.4764
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,190.67,Low,280,560,kg/ha,27_494_shc_2023-24.4765
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,151.78,Low,280,560,kg/ha,27_494_shc_2023-24.4766
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,237.08,Low,280,560,kg/ha,27_494_shc_2023-24.4767
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,205.72,Low,280,560,kg/ha,27_494_shc_2023-24.4768
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,155.55,Low,280,560,kg/ha,27_494_shc_2023-24.4769
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,205.72,Low,280,560,kg/ha,27_494_shc_2023-24.4770
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,214.5,Low,280,560,kg/ha,27_494_shc_2023-24.4771
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,204.47,Low,280,560,kg/ha,27_494_shc_2023-24.4772
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,146.76,Low,280,560,kg/ha,27_494_shc_2023-24.4773
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,233.32,Low,280,560,kg/ha,27_494_shc_2023-24.4774
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,155.55,Low,280,560,kg/ha,27_494_shc_2023-24.4980
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,196.94,Low,280,560,kg/ha,27_494_shc_2023-24.4981
Maharashtra,Satara,2023-24,Nitrogen,Birwadi,160.56,Low,280,560,kg/ha,27_494_shc_2023-24.5529
